Date,N225.Close
10/5/2017,20628.56055
10/6/2017,20690.71094
10/9/2017,null
10/10/2017,20823.50977
10/11/2017,20881.26953
10/12/2017,20954.7207
10/13/2017,21155.17969
10/16/2017,21255.56055
10/17/2017,21336.11914
10/18/2017,21363.05078
10/19/2017,21448.51953
10/20/2017,21457.64063
10/23/2017,21696.65039
10/24/2017,21805.16992
10/25/2017,21707.61914
10/26/2017,21739.7793
10/27/2017,22008.44922
10/30/2017,22011.66992
10/31/2017,22011.60938
11/1/2017,22420.08008
11/2/2017,22539.11914
11/3/2017,22539.11914
11/6/2017,22548.34961
11/7/2017,22937.59961
11/8/2017,22913.82031
11/9/2017,22868.71094
11/10/2017,22681.41992
11/13/2017,22380.99023
11/14/2017,22380.00977
11/15/2017,22028.32031
11/16/2017,22351.11914
11/17/2017,22396.80078
11/20/2017,22261.75977
11/21/2017,22416.48047
11/22/2017,22523.15039
11/23/2017,null
11/24/2017,22550.84961
11/27/2017,22495.99023
11/28/2017,22486.24023
11/29/2017,22597.19922
11/30/2017,22724.96094
12/1/2017,22819.0293
12/4/2017,22707.16016
12/5/2017,22622.38086
12/6/2017,22177.03906
12/7/2017,22498.0293
12/8/2017,22811.08008
12/11/2017,22938.73047
12/12/2017,22866.16992
12/13/2017,22758.07031
12/14/2017,22694.44922
12/15/2017,22553.2207
12/18/2017,22901.76953
12/19/2017,22868
12/20/2017,22891.7207
12/21/2017,22866.09961
12/22/2017,22902.75977
12/25/2017,22939.17969
12/26/2017,22892.68945
12/27/2017,22911.21094
12/28/2017,22783.98047
12/29/2017,22764.93945
1/1/2018,null
1/2/2018,null
1/3/2018,null
1/4/2018,23506.33008
1/5/2018,23714.5293
1/8/2018,null
1/9/2018,23849.99023
1/10/2018,23788.19922
1/11/2018,23710.42969
1/12/2018,23653.82031
1/15/2018,23714.88086
1/16/2018,23951.81055
1/17/2018,23868.33984
1/18/2018,23763.36914
1/19/2018,23808.06055
1/22/2018,23816.33008
1/23/2018,24124.15039
1/24/2018,23940.7793
1/25/2018,23669.49023
1/26/2018,23631.88086
1/29/2018,23629.33984
1/30/2018,23291.9707
1/31/2018,23098.28906
2/1/2018,23486.10938
2/2/2018,23274.5293
2/5/2018,22682.08008
2/6/2018,21610.24023
2/7/2018,21645.36914
2/8/2018,21890.85938
2/9/2018,21382.61914
2/12/2018,null
2/13/2018,21244.67969
2/14/2018,21154.16992
2/15/2018,21464.98047
2/16/2018,21720.25
2/19/2018,22149.21094
2/20/2018,21925.09961
2/21/2018,21970.81055
2/22/2018,21736.43945
2/23/2018,21892.7793
2/26/2018,22153.63086
2/27/2018,22389.85938
2/28/2018,22068.24023
3/1/2018,21724.4707
3/2/2018,21181.64063
3/5/2018,21042.08984
3/6/2018,21417.75977
3/7/2018,21252.7207
3/8/2018,21368.07031
3/9/2018,21469.19922
3/12/2018,21824.0293
3/13/2018,21968.09961
3/14/2018,21777.28906
3/15/2018,21803.94922
3/16/2018,21676.50977
3/19/2018,21480.90039
3/20/2018,21380.9707
3/21/2018,null
3/22/2018,21591.99023
3/23/2018,20617.85938
3/26/2018,20766.09961
3/27/2018,21317.32031
3/28/2018,21031.31055
3/29/2018,21159.08008
3/30/2018,21454.30078
4/2/2018,21388.58008
4/3/2018,21292.28906
4/4/2018,21319.55078
4/5/2018,21645.41992
4/6/2018,21567.51953
4/9/2018,21678.25977
4/10/2018,21794.32031
4/11/2018,21687.09961
4/12/2018,21660.2793
4/13/2018,21778.74023
4/16/2018,21835.5293
4/17/2018,21847.58984
4/18/2018,22158.19922
4/19/2018,22191.17969
4/20/2018,22162.24023
4/23/2018,22088.03906
4/24/2018,22278.11914
4/25/2018,22215.32031
4/26/2018,22319.60938
4/27/2018,22467.86914
4/30/2018,null
5/1/2018,22508.0293
5/2/2018,22472.7793
5/3/2018,null
5/4/2018,null
5/7/2018,22467.16016
5/8/2018,22508.68945
5/9/2018,22408.88086
5/10/2018,22497.17969
5/11/2018,22758.48047
5/14/2018,22865.85938
5/15/2018,22818.01953
5/16/2018,22717.23047
5/17/2018,22838.36914
5/18/2018,22930.35938
5/21/2018,23002.36914
5/22/2018,22960.33984
5/23/2018,22689.74023
5/24/2018,22437.00977
5/25/2018,22450.78906
5/28/2018,22481.08984
5/29/2018,22358.42969
5/30/2018,22018.51953
5/31/2018,22201.82031
6/1/2018,22171.34961
6/4/2018,22475.93945
6/5/2018,22539.53906
6/6/2018,22625.73047
6/7/2018,22823.25977
6/8/2018,22694.5
6/11/2018,22804.03906
6/12/2018,22878.34961
6/13/2018,22966.38086
6/14/2018,22738.60938
6/15/2018,22851.75
6/18/2018,22680.33008
6/19/2018,22278.48047
6/20/2018,22555.42969
6/21/2018,22693.03906
6/22/2018,22516.83008
6/25/2018,22338.15039
6/26/2018,22342
6/27/2018,22271.76953
6/28/2018,22270.39063
6/29/2018,22304.50977
7/2/2018,21811.92969
7/3/2018,21785.53906
7/4/2018,21717.03906
7/5/2018,21546.99023
7/6/2018,21788.14063
7/9/2018,22052.17969
7/10/2018,22196.89063
7/11/2018,21932.21094
7/12/2018,22187.96094
7/13/2018,22597.34961
7/16/2018,22597.34961
7/17/2018,22697.35938
7/18/2018,22794.18945
7/19/2018,22764.67969
7/20/2018,22697.88086
7/23/2018,22396.99023
7/24/2018,22510.48047
7/25/2018,22614.25
7/26/2018,22586.86914
7/27/2018,22712.75
7/30/2018,22544.83984
7/31/2018,22553.7207
8/1/2018,22746.69922
8/2/2018,22512.5293
8/3/2018,22525.17969
8/6/2018,22507.32031
8/7/2018,22662.74023
8/8/2018,22644.31055
8/9/2018,22598.39063
8/10/2018,22298.08008
8/13/2018,21857.42969
8/14/2018,22356.08008
8/15/2018,22204.2207
8/16/2018,22192.03906
8/17/2018,22270.38086
8/20/2018,22199
8/21/2018,22219.73047
8/22/2018,22362.55078
8/23/2018,22410.82031
8/24/2018,22601.76953
8/27/2018,22799.64063
8/28/2018,22813.4707
8/29/2018,22848.2207
8/30/2018,22869.5
8/31/2018,22865.15039
9/3/2018,22707.38086
9/4/2018,22696.90039
9/5/2018,22580.83008
9/6/2018,22487.93945
9/7/2018,22307.06055
9/10/2018,22373.08984
9/11/2018,22664.68945
9/12/2018,22604.60938
9/13/2018,22821.32031
9/14/2018,23094.66992
9/17/2018,null
9/18/2018,23420.53906
9/19/2018,23672.51953
9/20/2018,23674.92969
9/21/2018,23869.92969
9/24/2018,null
9/25/2018,23940.25977
9/26/2018,24033.78906
9/27/2018,23796.74023
9/28/2018,24120.03906
10/1/2018,24245.75977
10/2/2018,24270.61914
10/3/2018,24110.96094
10/4/2018,23975.61914
10/5/2018,23783.7207
10/8/2018,null
10/9/2018,23469.39063
10/10/2018,23506.03906
10/11/2018,22590.85938
10/12/2018,22694.66016
10/15/2018,22271.30078
10/16/2018,22549.24023
10/17/2018,22841.11914
10/18/2018,22658.16016
10/19/2018,22532.08008
10/22/2018,22614.82031
10/23/2018,22010.7793
10/24/2018,22091.17969
10/25/2018,21268.73047
10/26/2018,21184.59961
10/29/2018,21149.80078
10/30/2018,21457.28906
10/31/2018,21920.46094
11/1/2018,21687.65039
11/2/2018,22243.66016
11/5/2018,21898.99023
11/6/2018,22147.75
11/7/2018,22085.80078
11/8/2018,22486.91992
11/9/2018,22250.25
11/12/2018,22269.88086
11/13/2018,21810.51953
11/14/2018,21846.48047
11/15/2018,21803.61914
11/16/2018,21680.33984
11/19/2018,21821.16016
11/20/2018,21583.11914
11/21/2018,21507.53906
11/22/2018,21646.55078
11/23/2018,null
11/26/2018,21812
11/27/2018,21952.40039
11/28/2018,22177.01953
11/29/2018,22262.59961
11/30/2018,22351.06055
12/3/2018,22574.75977
12/4/2018,22036.05078
12/5/2018,21919.33008
12/6/2018,21501.61914
12/7/2018,21678.67969
12/10/2018,21219.5
12/11/2018,21148.01953
12/12/2018,21602.75
12/13/2018,21816.18945
12/14/2018,21374.83008
12/17/2018,21506.88086
12/18/2018,21115.44922
12/19/2018,20987.91992
12/20/2018,20392.58008
12/21/2018,20166.18945
12/24/2018,null
12/25/2018,19155.74023
12/26/2018,19327.06055
12/27/2018,20077.61914
12/28/2018,20014.76953
