Date,HSI.Close
5/16/2013,23082.67969
5/20/2013,23493.0293
5/21/2013,23366.36914
5/22/2013,23261.08008
5/23/2013,22669.67969
5/24/2013,22618.66992
5/27/2013,22686.05078
5/28/2013,22924.25
5/29/2013,22554.92969
5/30/2013,22484.31055
5/31/2013,22392.16016
6/3/2013,22282.18945
6/4/2013,22285.51953
6/5/2013,22069.24023
6/6/2013,21838.42969
6/7/2013,21575.25977
6/10/2013,21615.08984
6/11/2013,21354.66016
6/13/2013,20887.03906
6/14/2013,20969.14063
6/17/2013,21225.90039
6/18/2013,21225.88086
6/19/2013,20986.89063
6/20/2013,20382.86914
6/21/2013,20263.31055
6/24/2013,19813.98047
6/25/2013,19855.7207
6/26/2013,20338.55078
6/27/2013,20440.08008
6/28/2013,20803.28906
7/2/2013,20658.65039
7/3/2013,20147.31055
7/4/2013,20468.66992
7/5/2013,20854.66992
7/8/2013,20582.18945
7/9/2013,20683.00977
7/10/2013,20904.56055
7/11/2013,21437.49023
7/12/2013,21277.2793
7/15/2013,21303.31055
7/16/2013,21312.38086
7/17/2013,21371.86914
7/18/2013,21345.2207
7/19/2013,21362.41992
7/22/2013,21416.5
7/23/2013,21915.41992
7/24/2013,21968.92969
7/25/2013,21900.96094
7/26/2013,21968.94922
7/29/2013,21850.15039
7/30/2013,21953.96094
7/31/2013,21883.66016
8/1/2013,22088.78906
8/2/2013,22190.9707
8/5/2013,22222.00977
8/6/2013,21923.69922
8/7/2013,21588.83984
8/8/2013,21655.88086
8/9/2013,21807.56055
8/12/2013,22271.2793
8/13/2013,22541.13086
8/14/2013,null
8/15/2013,22539.25
8/16/2013,22517.81055
8/19/2013,22463.69922
8/20/2013,21970.28906
8/21/2013,21817.73047
8/22/2013,21895.40039
8/23/2013,21863.50977
8/26/2013,22005.32031
8/27/2013,21874.76953
8/28/2013,21524.65039
8/29/2013,21704.7793
8/30/2013,21731.36914
9/2/2013,22175.33984
9/3/2013,22394.58008
9/4/2013,22326.2207
9/5/2013,22597.9707
9/6/2013,22621.2207
9/9/2013,22750.65039
9/10/2013,22976.65039
9/11/2013,22937.14063
9/12/2013,22953.7207
9/13/2013,22915.2793
9/16/2013,23252.41016
9/17/2013,23180.51953
9/18/2013,23117.44922
9/19/2013,23502.50977
9/23/2013,23371.53906
9/24/2013,23179.03906
9/25/2013,23209.63086
9/26/2013,23125.0293
9/27/2013,23207.03906
9/30/2013,22859.85938
10/2/2013,22984.48047
10/3/2013,23214.40039
10/4/2013,23138.53906
10/7/2013,22973.94922
10/8/2013,23178.84961
10/9/2013,23033.9707
10/10/2013,22951.30078
10/11/2013,23218.32031
10/15/2013,23336.51953
10/16/2013,23228.33008
10/17/2013,23094.88086
10/18/2013,23340.09961
10/21/2013,23438.15039
10/22/2013,23315.99023
10/23/2013,22999.94922
10/24/2013,22835.82031
10/25/2013,22698.33984
10/28/2013,22806.58008
10/29/2013,22846.53906
10/30/2013,23304.01953
10/31/2013,23206.36914
11/1/2013,23249.78906
11/4/2013,23189.61914
11/5/2013,23038.94922
11/6/2013,23036.93945
11/7/2013,22881.0293
11/8/2013,22744.39063
11/11/2013,23069.84961
11/12/2013,22901.41016
11/13/2013,22463.83008
11/14/2013,22649.15039
11/15/2013,23032.15039
11/18/2013,23660.06055
11/19/2013,23657.81055
11/20/2013,23700.85938
11/21/2013,23580.28906
11/22/2013,23696.2793
11/25/2013,23684.44922
11/26/2013,23681.2793
11/27/2013,23806.34961
11/28/2013,23789.08984
11/29/2013,23881.28906
12/2/2013,24038.55078
12/3/2013,23910.4707
12/4/2013,23728.69922
12/5/2013,23712.57031
12/6/2013,23743.09961
12/9/2013,23811.16992
12/10/2013,23744.18945
12/11/2013,23338.24023
12/12/2013,23218.11914
12/13/2013,23245.96094
12/16/2013,23114.66016
12/17/2013,23069.23047
12/18/2013,23143.82031
12/19/2013,22888.75
12/20/2013,22812.17969
12/23/2013,22921.56055
12/24/2013,23179.55078
12/27/2013,23243.24023
12/30/2013,23244.86914
12/31/2013,23306.39063
1/2/2014,23340.05078
1/3/2014,22817.2793
1/6/2014,22684.15039
1/7/2014,22712.7793
1/8/2014,22996.58984
1/9/2014,22787.33008
1/10/2014,22846.25
1/13/2014,22888.75977
1/14/2014,22791.2793
1/15/2014,22902
1/16/2014,22986.41016
1/17/2014,23133.34961
1/20/2014,22928.94922
1/21/2014,23033.11914
1/22/2014,23082.25
1/23/2014,22733.90039
1/24/2014,22450.06055
1/27/2014,21976.09961
1/28/2014,21960.64063
1/29/2014,22141.60938
1/30/2014,22035.41992
2/4/2014,21397.76953
2/5/2014,21269.38086
2/6/2014,21423.13086
2/7/2014,21636.84961
2/10/2014,21579.25977
2/11/2014,21962.98047
2/12/2014,22285.78906
2/13/2014,22165.5293
2/14/2014,22298.41016
2/17/2014,22535.93945
2/18/2014,22587.7207
2/19/2014,22664.51953
2/20/2014,22394.08008
2/21/2014,22568.24023
2/24/2014,22388.56055
2/25/2014,22317.19922
2/26/2014,22437.43945
2/27/2014,22828.17969
2/28/2014,22836.96094
3/3/2014,22500.66992
3/4/2014,22657.63086
3/5/2014,22579.7793
3/6/2014,22702.9707
3/7/2014,22660.49023
3/10/2014,22264.92969
3/11/2014,22269.60938
3/12/2014,21901.94922
3/13/2014,21756.08008
3/14/2014,21539.49023
3/17/2014,21473.94922
3/18/2014,21583.5
3/19/2014,21568.68945
3/20/2014,21182.16016
3/21/2014,21436.69922
3/24/2014,21846.44922
3/25/2014,21732.32031
3/26/2014,21887.75
3/27/2014,21834.44922
3/28/2014,22065.5293
3/31/2014,22151.06055
4/1/2014,22448.53906
4/2/2014,22523.93945
4/3/2014,22565.08008
4/4/2014,22510.08008
4/7/2014,22377.15039
4/8/2014,22596.9707
4/9/2014,22843.16992
4/10/2014,23186.96094
4/11/2014,23003.64063
4/14/2014,23038.80078
4/15/2014,22671.25977
4/16/2014,22696.00977
4/17/2014,22760.24023
4/22/2014,22730.67969
4/23/2014,22509.64063
4/24/2014,22562.80078
4/25/2014,22223.5293
4/28/2014,22132.5293
4/29/2014,22453.89063
4/30/2014,22133.9707
5/2/2014,22260.66992
5/5/2014,21976.33008
5/7/2014,21746.25977
5/8/2014,21837.11914
5/9/2014,21862.99023
5/12/2014,22261.60938
5/13/2014,22352.38086
5/14/2014,22582.76953
5/15/2014,22730.85938
5/16/2014,22712.91016
5/19/2014,22704.5
5/20/2014,22834.67969
5/21/2014,22836.51953
5/22/2014,22953.75977
5/23/2014,22965.85938
5/26/2014,22963.17969
5/27/2014,22944.30078
5/28/2014,23080.0293
5/29/2014,23010.14063
5/30/2014,23081.65039
6/3/2014,23291.03906
6/4/2014,23151.71094
6/5/2014,23109.66016
6/6/2014,22951
6/9/2014,23117.4707
6/10/2014,23315.74023
6/11/2014,23257.28906
6/12/2014,23175.01953
6/13/2014,23319.16992
6/16/2014,23300.66992
6/17/2014,23203.58984
6/18/2014,23181.7207
6/19/2014,23167.73047
6/20/2014,23194.06055
6/23/2014,22804.81055
6/24/2014,22880.64063
6/25/2014,22866.69922
6/26/2014,23197.83008
6/27/2014,23221.51953
6/30/2014,23190.7207
7/2/2014,23549.61914
7/3/2014,23531.43945
7/4/2014,23546.35938
7/7/2014,23540.91992
7/8/2014,23541.38086
7/9/2014,23176.07031
7/10/2014,23238.99023
7/11/2014,23233.44922
7/14/2014,23346.66992
7/15/2014,23459.96094
7/16/2014,23523.2793
7/17/2014,23520.86914
7/18/2014,23454.78906
7/21/2014,23387.14063
7/22/2014,23782.10938
7/23/2014,23971.86914
7/24/2014,24141.5
7/25/2014,24216.00977
7/28/2014,24428.63086
7/29/2014,24640.5293
7/30/2014,24732.21094
7/31/2014,24756.84961
8/1/2014,24532.42969
8/4/2014,24600.08008
8/5/2014,24648.25977
8/6/2014,24584.13086
8/7/2014,24387.56055
8/8/2014,24331.41016
8/11/2014,24646.01953
8/12/2014,24689.41016
8/13/2014,24890.33984
8/14/2014,24801.35938
8/15/2014,24954.93945
8/18/2014,24955.46094
8/19/2014,25122.94922
8/20/2014,25159.75977
8/21/2014,24994.09961
8/22/2014,25112.23047
8/25/2014,25166.91016
8/26/2014,25074.5
8/27/2014,24918.75
8/28/2014,24741
8/29/2014,24742.06055
9/1/2014,24752.08984
9/2/2014,24749.01953
9/3/2014,25317.94922
9/4/2014,25297.91992
9/5/2014,25240.15039
9/8/2014,25190.44922
9/10/2014,24705.35938
9/11/2014,24662.64063
9/12/2014,24595.32031
9/15/2014,24356.99023
9/16/2014,24136.00977
9/17/2014,24376.41016
9/18/2014,24168.7207
9/19/2014,24306.16016
9/22/2014,23955.49023
9/23/2014,23837.07031
9/24/2014,23921.60938
9/25/2014,23768.13086
9/26/2014,23678.41016
9/29/2014,23229.21094
9/30/2014,22932.98047
10/3/2014,23064.56055
10/6/2014,23315.03906
10/7/2014,23422.51953
10/8/2014,23263.33008
10/9/2014,23534.5293
10/10/2014,23088.53906
10/13/2014,23143.38086
10/14/2014,23047.9707
10/15/2014,23140.05078
10/16/2014,22900.93945
10/17/2014,23023.21094
10/20/2014,23070.25977
10/21/2014,23088.58008
10/22/2014,23403.9707
10/23/2014,23333.17969
10/24/2014,23302.19922
10/27/2014,23143.23047
10/28/2014,23520.35938
10/29/2014,23819.86914
10/30/2014,23702.03906
10/31/2014,23998.06055
11/3/2014,23915.9707
11/4/2014,23845.66016
11/5/2014,23695.61914
11/6/2014,23649.31055
11/7/2014,23550.24023
11/10/2014,23744.69922
11/11/2014,23808.2793
11/12/2014,23938.17969
11/13/2014,24019.93945
11/14/2014,24087.38086
11/17/2014,23797.08008
11/18/2014,23529.16992
11/19/2014,23373.31055
11/20/2014,23349.64063
11/21/2014,23437.11914
11/24/2014,23893.14063
11/25/2014,23843.91016
11/26/2014,24111.98047
11/27/2014,24004.2793
11/28/2014,23987.44922
12/1/2014,23367.44922
12/2/2014,23654.30078
12/3/2014,23428.61914
12/4/2014,23832.56055
12/5/2014,24002.64063
12/8/2014,24047.66992
12/9/2014,23485.83008
12/10/2014,23524.51953
12/11/2014,23312.53906
12/12/2014,23249.19922
12/15/2014,23027.84961
12/16/2014,22670.5
12/17/2014,22585.83984
12/18/2014,22832.21094
12/19/2014,23116.63086
12/22/2014,23408.57031
12/23/2014,23333.68945
12/24/2014,23349.33984
12/29/2014,23773.17969
12/30/2014,23501.09961
12/31/2014,23605.03906
1/2/2015,23721.30078
1/5/2015,23721.32031
1/6/2015,23485.41016
1/7/2015,23681.25977
1/8/2015,23835.5293
1/9/2015,23919.94922
1/12/2015,24026.46094
1/13/2015,24215.9707
1/14/2015,24112.59961
1/15/2015,24350.91016
1/16/2015,24103.51953
1/19/2015,23738.49023
1/20/2015,23951.16016
1/21/2015,24352.58008
1/22/2015,24522.63086
1/23/2015,24850.44922
1/26/2015,24909.90039
1/27/2015,24807.2793
1/28/2015,24861.81055
1/29/2015,24595.84961
1/30/2015,24507.05078
2/2/2015,24484.74023
2/3/2015,24554.7793
2/4/2015,24679.75977
2/5/2015,24765.49023
2/6/2015,24679.39063
2/9/2015,24521
2/10/2015,24528.09961
2/11/2015,24315.01953
2/12/2015,24422.15039
2/13/2015,24682.53906
2/16/2015,24726.5293
2/17/2015,24784.88086
2/18/2015,24832.08008
2/23/2015,24836.75977
2/24/2015,24750.07031
2/25/2015,24778.2793
2/26/2015,24902.06055
2/27/2015,24823.28906
3/2/2015,24887.43945
3/3/2015,24702.7793
3/4/2015,24465.38086
3/5/2015,24193.03906
3/6/2015,24164
3/9/2015,24123.05078
3/10/2015,23896.98047
3/11/2015,23717.9707
3/12/2015,23797.96094
3/13/2015,23823.21094
3/16/2015,23949.55078
3/17/2015,23901.49023
3/18/2015,24120.08008
3/19/2015,24468.89063
3/20/2015,24375.24023
3/23/2015,24494.50977
3/24/2015,24399.59961
3/25/2015,24528.23047
3/26/2015,24497.08008
3/27/2015,24486.19922
3/30/2015,24855.11914
3/31/2015,24900.89063
4/1/2015,25082.75
4/2/2015,25275.64063
4/8/2015,26236.85938
4/9/2015,26944.39063
4/10/2015,27272.39063
4/13/2015,28016.33984
4/14/2015,27561.49023
4/15/2015,27618.82031
4/16/2015,27739.71094
4/17/2015,27653.11914
4/20/2015,27094.92969
4/21/2015,27850.49023
4/22/2015,27933.84961
4/23/2015,27827.69922
4/24/2015,28060.98047
4/27/2015,28433.58984
4/28/2015,28442.75
4/29/2015,28400.33984
4/30/2015,28133
5/4/2015,28123.82031
5/5/2015,27755.53906
5/6/2015,27640.91016
5/7/2015,27289.9707
5/8/2015,27577.33984
5/11/2015,27718.19922
5/12/2015,27407.17969
5/13/2015,27249.2793
5/14/2015,27286.55078
5/15/2015,27822.2793
5/18/2015,27591.25
5/19/2015,27693.53906
5/20/2015,27585.05078
5/21/2015,27523.7207
5/22/2015,27992.83008
5/26/2015,28249.85938
5/27/2015,28081.21094
5/28/2015,27454.31055
5/29/2015,27424.18945
6/1/2015,27597.16016
6/2/2015,27466.7207
6/3/2015,27657.4707
6/4/2015,27551.89063
6/5/2015,27260.16016
6/8/2015,27316.2793
6/9/2015,26989.51953
6/10/2015,26687.64063
6/11/2015,26907.84961
6/12/2015,27280.53906
6/15/2015,26861.81055
6/16/2015,26566.69922
6/17/2015,26753.78906
6/18/2015,26694.66016
6/19/2015,26760.5293
6/22/2015,27080.84961
6/23/2015,27333.46094
6/24/2015,27404.9707
6/25/2015,27145.75
6/26/2015,26663.86914
6/29/2015,25966.98047
6/30/2015,26250.0293
7/2/2015,26282.32031
7/3/2015,26064.10938
7/6/2015,25236.2793
7/7/2015,24975.31055
7/8/2015,23516.56055
7/9/2015,24392.78906
7/10/2015,24901.2793
7/13/2015,25224.00977
7/14/2015,25120.91016
7/15/2015,25055.75977
7/16/2015,25162.7793
7/17/2015,25415.26953
7/20/2015,25404.81055
7/21/2015,25536.42969
7/22/2015,25282.61914
7/23/2015,25398.84961
7/24/2015,25128.50977
7/27/2015,24351.96094
7/28/2015,24503.93945
7/29/2015,24619.44922
7/30/2015,24497.98047
7/31/2015,24636.2793
8/3/2015,24411.41992
8/4/2015,24406.11914
8/5/2015,24514.16016
8/6/2015,24375.2793
8/7/2015,24552.4707
8/10/2015,24521.11914
8/11/2015,24498.21094
8/12/2015,23916.01953
8/13/2015,24018.80078
8/14/2015,23991.0293
8/17/2015,23814.65039
8/18/2015,23474.9707
8/19/2015,23167.84961
8/20/2015,22757.4707
8/21/2015,22409.61914
8/24/2015,21251.57031
8/25/2015,21404.96094
8/26/2015,21080.39063
8/27/2015,21838.53906
8/28/2015,21612.39063
8/31/2015,21670.58008
9/1/2015,21185.42969
9/2/2015,20934.93945
9/4/2015,20840.60938
9/7/2015,20583.51953
9/8/2015,21259.03906
9/9/2015,22131.31055
9/10/2015,21562.5
9/11/2015,21504.36914
9/14/2015,21561.90039
9/15/2015,21455.23047
9/16/2015,21966.66016
9/17/2015,21854.63086
9/18/2015,21920.83008
9/21/2015,21756.92969
9/22/2015,21796.58008
9/23/2015,21302.91016
9/24/2015,21095.98047
9/25/2015,21186.32031
9/29/2015,20556.59961
9/30/2015,20846.30078
10/2/2015,21506.08984
10/5/2015,21854.5
10/6/2015,21831.61914
10/7/2015,22515.75977
10/8/2015,22354.91016
10/9/2015,22458.80078
10/12/2015,22730.92969
10/13/2015,22600.46094
10/14/2015,22439.91016
10/15/2015,22888.16992
10/16/2015,23067.36914
10/19/2015,23075.60938
10/20/2015,22989.2207
10/22/2015,22845.36914
10/23/2015,23151.93945
10/26/2015,23116.25
10/27/2015,23142.73047
10/28/2015,22956.57031
10/29/2015,22819.93945
10/30/2015,22640.03906
11/2/2015,22370.03906
11/3/2015,22568.42969
11/4/2015,23053.57031
11/5/2015,23051.03906
11/6/2015,22867.33008
11/9/2015,22726.76953
11/10/2015,22401.69922
11/11/2015,22352.16992
11/12/2015,22888.91992
11/13/2015,22396.14063
11/16/2015,22010.82031
11/17/2015,22264.25
11/18/2015,22188.25977
11/19/2015,22500.2207
11/20/2015,22754.7207
11/23/2015,22665.90039
11/24/2015,22587.63086
11/25/2015,22498
11/26/2015,22488.93945
11/27/2015,22068.32031
11/30/2015,21996.41992
12/1/2015,22381.34961
12/2/2015,22479.68945
12/3/2015,22417.00977
12/4/2015,22235.89063
12/7/2015,22203.2207
12/8/2015,21905.13086
12/9/2015,21803.75977
12/10/2015,21704.60938
12/11/2015,21464.05078
12/14/2015,21309.84961
12/15/2015,21274.36914
12/16/2015,21701.21094
12/17/2015,21872.06055
12/18/2015,21755.56055
12/21/2015,21791.67969
12/22/2015,21830.01953
12/23/2015,22040.58984
12/24/2015,22138.13086
12/28/2015,21919.61914
12/29/2015,21999.61914
12/30/2015,21882.15039
12/31/2015,21914.40039
1/4/2016,21327.11914
1/5/2016,21188.7207
1/6/2016,20980.81055
1/7/2016,20333.33984
1/8/2016,20453.71094
1/11/2016,19888.5
1/12/2016,19711.75977
1/13/2016,19934.88086
1/14/2016,19817.41016
1/15/2016,19520.76953
1/18/2016,19237.44922
1/19/2016,19635.81055
1/20/2016,18886.30078
1/21/2016,18542.15039
1/22/2016,19080.50977
1/25/2016,19340.14063
1/26/2016,18860.80078
1/27/2016,19052.44922
1/28/2016,19195.83008
1/29/2016,19683.10938
2/1/2016,19595.5
2/2/2016,19446.83984
2/3/2016,18991.58984
2/4/2016,19183.08984
2/5/2016,19288.16992
2/11/2016,18545.80078
2/12/2016,18319.58008
2/15/2016,18918.14063
2/16/2016,19122.08008
2/17/2016,18924.57031
2/18/2016,19363.08008
2/19/2016,19285.5
2/22/2016,19464.08984
2/23/2016,19414.7793
2/24/2016,19192.44922
2/25/2016,18888.75
2/26/2016,19364.15039
2/29/2016,19111.92969
3/1/2016,19407.46094
3/2/2016,20003.49023
3/3/2016,19941.75977
3/4/2016,20176.69922
3/7/2016,20159.7207
3/8/2016,20011.58008
3/9/2016,19996.25977
3/10/2016,19984.41992
3/11/2016,20199.59961
3/14/2016,20435.33984
3/15/2016,20288.76953
3/16/2016,20257.69922
3/17/2016,20503.81055
3/18/2016,20671.63086
3/21/2016,20684.15039
3/22/2016,20666.75
3/23/2016,20615.23047
3/24/2016,20345.60938
3/29/2016,20366.30078
3/30/2016,20803.39063
3/31/2016,20776.69922
4/1/2016,20498.91992
4/5/2016,20177
4/6/2016,20206.66992
4/7/2016,20266.05078
4/8/2016,20370.40039
4/11/2016,20440.81055
4/12/2016,20504.43945
4/13/2016,21158.71094
4/14/2016,21337.81055
4/15/2016,21316.4707
4/18/2016,21161.5
4/19/2016,21436.21094
4/20/2016,21236.31055
4/21/2016,21622.25
4/22/2016,21467.03906
4/25/2016,21304.43945
4/26/2016,21407.26953
4/27/2016,21361.59961
4/28/2016,21388.0293
4/29/2016,21067.05078
5/3/2016,20676.93945
5/4/2016,20525.83008
5/5/2016,20449.82031
5/6/2016,20109.86914
5/9/2016,20156.81055
5/10/2016,20242.67969
5/11/2016,20055.28906
5/12/2016,19915.46094
5/13/2016,19719.28906
5/16/2016,19883.94922
5/17/2016,20118.80078
5/18/2016,19826.41016
5/19/2016,19694.33008
5/20/2016,19852.19922
5/23/2016,19809.0293
5/24/2016,19830.42969
5/25/2016,20368.05078
5/26/2016,20397.10938
5/27/2016,20576.76953
5/30/2016,20629.39063
5/31/2016,20815.08984
6/1/2016,20760.98047
6/2/2016,20859.2207
6/3/2016,20947.24023
6/6/2016,21030.2207
6/7/2016,21328.24023
6/8/2016,21297.88086
6/10/2016,21042.64063
6/13/2016,20512.99023
6/14/2016,20387.5293
6/15/2016,20467.51953
6/16/2016,20038.41992
6/17/2016,20169.98047
6/20/2016,20510.19922
6/21/2016,20668.43945
6/22/2016,20795.11914
6/23/2016,20868.33984
6/24/2016,20259.13086
6/27/2016,20227.30078
6/28/2016,20172.46094
6/29/2016,20436.11914
6/30/2016,20794.36914
7/4/2016,21059.19922
7/5/2016,20750.7207
7/6/2016,20495.28906
7/7/2016,20706.91992
7/8/2016,20564.16992
7/11/2016,20880.5
7/12/2016,21224.74023
7/13/2016,21322.36914
7/14/2016,21561.06055
7/15/2016,21659.25
7/18/2016,21803.17969
7/19/2016,21673.19922
7/20/2016,21882.48047
7/21/2016,22000.49023
7/22/2016,21964.26953
7/25/2016,21993.43945
7/26/2016,22129.73047
7/27/2016,22218.99023
7/28/2016,22174.33984
7/29/2016,21891.36914
8/1/2016,22129.14063
8/2/2016,null
8/3/2016,21739.11914
8/4/2016,21832.23047
8/5/2016,22146.08984
8/8/2016,22494.75977
8/9/2016,22465.60938
8/10/2016,22492.42969
8/11/2016,22580.55078
8/12/2016,22766.91016
8/15/2016,22932.50977
8/16/2016,22910.83984
8/17/2016,22799.7793
8/18/2016,23023.16016
8/19/2016,22937.2207
8/22/2016,22997.91016
8/23/2016,22998.92969
8/24/2016,22820.7793
8/25/2016,22814.94922
8/26/2016,22909.53906
8/29/2016,22821.33984
8/30/2016,23016.10938
8/31/2016,22976.88086
9/1/2016,23162.33984
9/2/2016,23266.69922
9/5/2016,23649.55078
9/6/2016,23787.67969
9/7/2016,23741.81055
9/8/2016,23919.33984
9/9/2016,24099.69922
9/12/2016,23290.59961
9/13/2016,23215.75977
9/14/2016,23190.64063
9/15/2016,23335.58984
9/19/2016,23550.44922
9/20/2016,23530.85938
9/21/2016,23669.90039
9/22/2016,23759.80078
9/23/2016,23686.48047
9/26/2016,23317.91992
9/27/2016,23571.90039
9/28/2016,23619.65039
9/29/2016,23739.4707
9/30/2016,23297.15039
10/3/2016,23584.42969
10/4/2016,23689.43945
10/5/2016,23788.31055
10/6/2016,23952.5
10/7/2016,23851.82031
10/11/2016,23549.51953
10/12/2016,23407.05078
10/13/2016,23031.30078
10/14/2016,23233.31055
10/17/2016,23037.53906
10/18/2016,23394.39063
10/19/2016,23304.9707
10/20/2016,23374.40039
10/21/2016,null
10/24/2016,23604.08008
10/25/2016,23565.10938
10/26/2016,23325.42969
10/27/2016,23132.34961
10/28/2016,22954.81055
10/31/2016,22934.53906
11/1/2016,23147.07031
11/2/2016,22810.5
11/3/2016,22683.50977
11/4/2016,22642.61914
11/7/2016,22801.40039
11/8/2016,22909.4707
11/9/2016,22415.18945
11/10/2016,22839.10938
11/11/2016,22531.08984
11/14/2016,22222.2207
11/15/2016,22323.91016
11/16/2016,22280.5293
11/17/2016,22262.88086
11/18/2016,22344.21094
11/21/2016,22357.7793
11/22/2016,22678.07031
11/23/2016,22676.68945
11/24/2016,22608.49023
11/25/2016,22723.44922
11/28/2016,22830.57031
11/29/2016,22737.07031
11/30/2016,22789.76953
12/1/2016,22878.23047
12/2/2016,22564.82031
12/5/2016,22505.55078
12/6/2016,22675.15039
12/7/2016,22800.91992
12/8/2016,22861.83984
12/9/2016,22760.98047
12/12/2016,22433.01953
12/13/2016,22446.69922
12/14/2016,22456.61914
12/15/2016,22059.40039
12/16/2016,22020.75
12/19/2016,21832.67969
12/20/2016,21729.06055
12/21/2016,21809.80078
12/22/2016,21636.19922
12/23/2016,21574.75977
12/28/2016,21754.74023
12/29/2016,21790.91016
12/30/2016,22000.56055
1/3/2017,22150.40039
1/4/2017,22134.4707
1/5/2017,22456.68945
1/6/2017,22503.00977
1/9/2017,22558.68945
1/10/2017,22744.84961
1/11/2017,22935.34961
1/12/2017,22829.01953
1/13/2017,22937.38086
1/16/2017,22718.15039
1/17/2017,22840.9707
1/18/2017,23098.25977
1/19/2017,23049.96094
1/20/2017,22885.91016
1/23/2017,22898.51953
1/24/2017,22949.85938
1/25/2017,23049.11914
1/26/2017,23374.16992
1/27/2017,23360.7793
2/1/2017,23318.39063
2/2/2017,23184.51953
2/3/2017,23129.21094
2/6/2017,23348.24023
2/7/2017,23331.57031
2/8/2017,23485.13086
2/9/2017,23525.14063
2/10/2017,23574.98047
2/13/2017,23710.98047
2/14/2017,23703.00977
2/15/2017,23994.86914
2/16/2017,24107.69922
2/17/2017,24033.74023
2/20/2017,24146.08008
2/21/2017,23963.63086
2/22/2017,24201.96094
2/23/2017,24114.85938
2/24/2017,23965.69922
2/27/2017,23925.05078
2/28/2017,23740.73047
3/1/2017,23776.49023
3/2/2017,23728.07031
3/3/2017,23552.7207
3/6/2017,23596.2793
3/7/2017,23681.07031
3/8/2017,23782.26953
3/9/2017,23501.56055
3/10/2017,23568.66992
3/13/2017,23829.66992
3/14/2017,23827.94922
3/15/2017,23792.84961
3/16/2017,24288.2793
3/17/2017,24309.92969
3/20/2017,24501.99023
3/21/2017,24593.11914
3/22/2017,24320.41016
3/23/2017,24327.69922
3/24/2017,24358.26953
3/27/2017,24193.69922
3/28/2017,24345.86914
3/29/2017,24392.05078
3/30/2017,24301.08984
3/31/2017,24111.58984
4/3/2017,24261.48047
4/5/2017,24400.80078
4/6/2017,24273.7207
4/7/2017,24267.30078
4/10/2017,24262.17969
4/11/2017,24088.46094
4/12/2017,24313.5
4/13/2017,24261.66016
4/18/2017,23924.53906
4/19/2017,23825.88086
4/20/2017,24056.98047
4/21/2017,24042.01953
4/24/2017,24139.48047
4/25/2017,24455.93945
4/26/2017,24578.42969
4/27/2017,24698.48047
4/28/2017,24615.13086
5/2/2017,24696.13086
5/4/2017,24683.88086
5/5/2017,24476.34961
5/8/2017,24577.91016
5/9/2017,24889.0293
5/10/2017,25015.41992
5/11/2017,25125.55078
5/12/2017,25156.33984
5/15/2017,25371.58984
5/16/2017,25335.93945
5/17/2017,25293.63086
5/18/2017,25136.51953
5/19/2017,25174.86914
5/22/2017,25391.33984
5/23/2017,25403.15039
5/24/2017,25428.5
5/25/2017,25630.7793
5/26/2017,25639.26953
5/29/2017,25701.63086
5/31/2017,25660.65039
6/1/2017,25809.2207
6/2/2017,25924.05078
6/5/2017,25862.99023
6/6/2017,25997.14063
6/7/2017,25974.16016
6/8/2017,26063.06055
6/9/2017,26030.28906
6/12/2017,25708.03906
6/13/2017,25852.09961
6/14/2017,25875.90039
6/15/2017,25565.33984
6/16/2017,25626.49023
6/19/2017,25924.55078
6/20/2017,25843.03906
6/21/2017,25694.58008
6/22/2017,25674.5293
6/23/2017,25670.05078
6/26/2017,25871.89063
6/27/2017,25839.99023
6/28/2017,25683.5
6/29/2017,25965.41992
6/30/2017,25764.58008
7/3/2017,25784.16992
7/4/2017,25389.00977
7/5/2017,25521.9707
7/6/2017,25465.2207
7/7/2017,25340.84961
7/10/2017,25500.06055
7/11/2017,25877.64063
7/12/2017,26043.64063
7/13/2017,26346.16992
7/14/2017,26389.23047
7/17/2017,26470.58008
7/18/2017,26524.93945
7/19/2017,26672.16016
7/20/2017,26740.21094
7/21/2017,26706.08984
7/24/2017,26846.83008
7/25/2017,26852.05078
7/26/2017,26941.01953
7/27/2017,27131.16992
7/28/2017,26979.39063
7/31/2017,27323.99023
8/1/2017,27540.23047
8/2/2017,27607.38086
8/3/2017,27531.00977
8/4/2017,27562.67969
8/7/2017,27690.35938
8/8/2017,27854.91016
8/9/2017,27757.08984
8/10/2017,27444
8/11/2017,26883.50977
8/14/2017,27250.23047
8/15/2017,27174.96094
8/16/2017,27409.07031
8/17/2017,27344.2207
8/18/2017,27047.57031
8/21/2017,27154.67969
8/22/2017,27401.66992
8/23/2017,null
8/24/2017,27518.59961
8/25/2017,27848.16016
8/28/2017,27863.28906
8/29/2017,27765.00977
8/30/2017,28094.60938
8/31/2017,27970.30078
9/1/2017,27953.16016
9/4/2017,27740.25977
9/5/2017,27741.34961
9/6/2017,27613.75977
9/7/2017,27522.91992
9/8/2017,27668.4707
9/11/2017,27955.13086
9/12/2017,27972.24023
9/13/2017,27894.08008
9/14/2017,27777.19922
9/15/2017,27807.58984
9/18/2017,28159.76953
9/19/2017,28051.41016
9/20/2017,28127.80078
9/21/2017,28110.33008
9/22/2017,27880.5293
9/25/2017,27500.33984
9/26/2017,27513.00977
9/27/2017,27642.42969
9/28/2017,27421.59961
